source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon,other1,other2,other3,other4,other5,other6,other7,other1_def,other2_def,other3_def,other4_def,other5_def,other6_def,other7_def,geometry_ref
18653500,BRA,aluminum,2018-02-01 00:00:00,2018-02-28 00:00:00,month,co2e_100yr,108069,,,460000,T of aluminum,1,43708,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,3.94103207,172256.54946326,2.4725,108069.23431734,651868.37638376,1.46853207,14.914,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2018-02-01 00:00:00,2018-02-28 00:00:00,month,n2o,,,field_not_modeled,460000,T of aluminum,1,43708,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,3.94103207,172256.54946326,2.4725,108069.23431734,651868.37638376,1.46853207,14.914,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2018-02-01 00:00:00,2018-02-28 00:00:00,month,ch4,,,field_not_modeled,460000,T of aluminum,1,43708,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,3.94103207,172256.54946326,2.4725,108069.23431734,651868.37638376,1.46853207,14.914,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2018-02-01 00:00:00,2018-02-28 00:00:00,month,co2,108069,2.4725,T of CO2 per T of aluminum,460000,T of aluminum,1,43708,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,3.94103207,172256.54946326,2.4725,108069.23431734,651868.37638376,1.46853207,14.914,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2017-02-01 00:00:00,2017-02-28 00:00:00,month,co2e_20yr,110168,,,460000,T of aluminum,1,44557,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.17814775,186166.54647419,2.4725,110167.66605166,657263.19188192,1.70564775,14.751,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2017-02-01 00:00:00,2017-02-28 00:00:00,month,co2e_100yr,110168,,,460000,T of aluminum,1,44557,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.17814775,186166.54647419,2.4725,110167.66605166,657263.19188192,1.70564775,14.751,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2017-02-01 00:00:00,2017-02-28 00:00:00,month,n2o,,,field_not_modeled,460000,T of aluminum,1,44557,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.17814775,186166.54647419,2.4725,110167.66605166,657263.19188192,1.70564775,14.751,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2017-02-01 00:00:00,2017-02-28 00:00:00,month,ch4,,,field_not_modeled,460000,T of aluminum,1,44557,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.17814775,186166.54647419,2.4725,110167.66605166,657263.19188192,1.70564775,14.751,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2017-02-01 00:00:00,2017-02-28 00:00:00,month,co2,110168,2.4725,T of CO2 per T of aluminum,460000,T of aluminum,1,44557,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.17814775,186166.54647419,2.4725,110167.66605166,657263.19188192,1.70564775,14.751,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2016-02-01 00:00:00,2016-02-29 00:00:00,month,co2e_20yr,112266,,,460000,T of aluminum,1,45406,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.18650849,190092.2026999,2.4725,112266.09778598,670508.98523985,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2016-02-01 00:00:00,2016-02-29 00:00:00,month,co2e_100yr,112266,,,460000,T of aluminum,1,45406,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.18650849,190092.2026999,2.4725,112266.09778598,670508.98523985,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
18653500,BRA,aluminum,2016-02-01 00:00:00,2016-02-29 00:00:00,month,n2o,,,field_not_modeled,460000,T of aluminum,1,45406,T of aluminum,2023-10-12 00:00:00,2024-02-27 14:36:31.515312,Belem aluminium plant,Smelting,-1.5572746,-48.73547132820987,4.18650849,190092.2026999,2.4725,112266.09778598,670508.98523985,1.71400849,14.767,Total emissions factor (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + Cpc Production Emissions + Alumina Refining Emissions),Total emissions (Anode Consumption Emissions + Electrolysis Electricity Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions factor excluding electricity factor  (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),Total emissions excluding electricity (Anode Consumption Emissions + Anode Production Emissions + CPC Production Emissions + Alumina Refining Emissions),total_electricity_consumption,average_electricity_emission_factor,average_electricity_consumption_factor,trace_-48.73547132820987_-1.5572746
